#separator:tab
#html:true
#notetype:Basic
#deck:DP-700
#tags column:3
<strong>DP700-011: Central view of pipeline runs</strong><br><br>An operator needs one centralized Fabric page to search, sort, and filter pipeline runs across Data Factory items by status, start time, run kind, and location. Where should the operator go?<br><br><ol type="A"><li><strong>A.</strong> Monitoring hub</li><li><strong>B.</strong> OneLake catalog</li><li><strong>C.</strong> Deployment pipelines</li><li><strong>D.</strong> Manage connections and gateways</li></ol>	<strong>Correct answer:</strong> A. Monitoring hub<br><br><strong>Explanation:</strong><br>The Monitoring hub is the centralized portal for browsing pipeline runs across Fabric items. It supports searching and filtering runs and sorting columns such as status, start time, item type, location, and run kind.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> Monitoring hub supplies the requested cross-item operational view and run filters.</li><li><strong>B.</strong> OneLake catalog is used to discover data and Fabric items, not to inspect pipeline execution history.</li><li><strong>C.</strong> Deployment pipelines move content through lifecycle stages rather than monitor Data Factory runs.</li><li><strong>D.</strong> Connection and gateway settings manage connectivity but do not aggregate pipeline-run status.</li></ul><br><br><strong>Source:</strong> Browse pipeline runs in the Monitoring hub<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/data-factory/monitoring-hub-pipeline-runs">https://learn.microsoft.com/en-us/fabric/data-factory/monitoring-hub-pipeline-runs</a>	dp700 question-bank dp700-011 domain-monitor-and-optimize-an-analytics-solution difficulty-foundation topic-monitoring-pipeline-runs
<strong>DP700-012: Isolate a failing pipeline activity</strong><br><br>A newly authored Fabric pipeline has six activities, and one transformation is failing. You want to isolate the activity and validate its parameters without executing unrelated downstream work. What should you do?<br><br><ol type="A"><li><strong>A.</strong> Deactivate the unrelated activities, save and run the pipeline, and inspect the result in Monitoring hub</li><li><strong>B.</strong> Start a separate authoring-time Debug run without saving the pipeline</li><li><strong>C.</strong> Delete the downstream activities and recreate them after testing</li><li><strong>D.</strong> Promote the pipeline to production and review the deployment comparison</li></ol>	<strong>Correct answer:</strong> A. Deactivate the unrelated activities, save and run the pipeline, and inspect the result in Monitoring hub<br><br><strong>Explanation:</strong><br>Fabric Data Factory has no separate authoring-time Debug mode. Its supported debugging workflow is to deactivate activities to isolate logic, save and run the pipeline, and then review the execution results in Monitoring hub.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> Deactivation skips the isolated activities without destroying their definitions and supports incremental testing.</li><li><strong>B.</strong> A separate unsaved Debug execution is an Azure Data Factory pattern, not the Fabric pipeline debugging model described in the documentation.</li><li><strong>C.</strong> Deleting working activities is unnecessary and risks losing their configuration.</li><li><strong>D.</strong> Deployment is a lifecycle-management action and should not be used to diagnose unvalidated logic in production.</li></ul><br><br><strong>Source:</strong> Debug pipelines in Microsoft Fabric<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/data-factory/how-to-debug-pipelines-in-microsoft-fabric">https://learn.microsoft.com/en-us/fabric/data-factory/how-to-debug-pipelines-in-microsoft-fabric</a>	dp700 question-bank dp700-012 domain-monitor-and-optimize-an-analytics-solution difficulty-foundation topic-pipeline-debugging
<strong>DP700-013: Alert on a live event threshold</strong><br><br>A published eventstream carries machine telemetry. Operations staff need a Microsoft Teams notification whenever an individual event reports <code>temperature &gt; 90</code>, and they want to manage activation history and test the notification rule. What should you configure?<br><br><ol type="A"><li><strong>A.</strong> Use <strong>Set alert</strong> on the live eventstream and create an Activator rule with an <strong>On each event when</strong> condition</li><li><strong>B.</strong> Create a scheduled Dataflow Gen2 refresh that filters the temperature column</li><li><strong>C.</strong> Add a deployment rule that replaces the temperature parameter</li><li><strong>D.</strong> Run <code>OPTIMIZE</code> on the destination Delta table after each event</li></ol>	<strong>Correct answer:</strong> A. Use Set alert on the live eventstream and create an Activator rule with an On each event when condition<br><br><strong>Explanation:</strong><br>Setting an alert on a published, live eventstream automatically adds an Activator destination. The <code>On each event when</code> condition evaluates a field against a value, and Activator supports testing notifications and reviewing activation history.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> This directly evaluates each live event and provides the requested notification and rule-management features.</li><li><strong>B.</strong> A scheduled batch refresh does not evaluate each event as it arrives and is not the documented eventstream alert path.</li><li><strong>C.</strong> Deployment rules change stage-specific configuration during promotion; they do not monitor telemetry.</li><li><strong>D.</strong> Delta optimization changes file layout and cannot send threshold-based notifications.</li></ul><br><br><strong>Source:</strong> Set an alert on an eventstream with an Activator destination<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/real-time-intelligence/event-streams/set-alerts-event-stream">https://learn.microsoft.com/en-us/fabric/real-time-intelligence/event-streams/set-alerts-event-stream</a>	dp700 question-bank dp700-013 domain-monitor-and-optimize-an-analytics-solution difficulty-intermediate topic-eventstream-alerts-with-activator
<strong>DP700-014: Compact and cluster a read-heavy Delta table</strong><br><br>Frequent ingestion has left a read-heavy lakehouse Delta table with many small files. Reports repeatedly filter on <code>OrderDate</code>, and the table is scanned by multiple Fabric engines. Which Spark SQL maintenance action best addresses all three conditions in one operation?<br><br><ol type="A"><li><strong>A.</strong> <code>OPTIMIZE sales ZORDER BY (OrderDate) VORDER</code></li><li><strong>B.</strong> <code>VACUUM sales RETAIN 168 HOURS</code></li><li><strong>C.</strong> <code>UPDATE STATISTICS sales (OrderDate) WITH FULLSCAN</code></li><li><strong>D.</strong> <code>DROP TABLE sales</code> followed by a full reload</li></ol>	<strong>Correct answer:</strong> A. <code>OPTIMIZE sales ZORDER BY (OrderDate) VORDER</code><br><br><strong>Explanation:</strong><br><code>OPTIMIZE</code> bin-compacts small files, <code>ZORDER BY (OrderDate)</code> colocates values to improve data skipping for the recurring selective filter, and <code>VORDER</code> optimizes the Parquet layout for broad read efficiency across Fabric engines. The combined command targets every stated performance condition.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> It combines compaction, filter-column clustering, and cross-engine file-layout optimization in one supported Spark SQL operation.</li><li><strong>B.</strong> <code>VACUUM</code> removes old unreferenced files; it does not compact current files or cluster current data for the filter.</li><li><strong>C.</strong> Statistics can improve SQL plan estimates, but this action does not fix the Delta small-file layout or apply Z-Order and V-Order.</li><li><strong>D.</strong> A destructive full reload is unnecessary and does not ensure the requested optimized physical layout.</li></ul><br><br><strong>Source:</strong> Optimize Delta Lake tables with V-Order in Fabric<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/data-engineering/delta-optimization-and-v-order">https://learn.microsoft.com/en-us/fabric/data-engineering/delta-optimization-and-v-order</a>	dp700 question-bank dp700-014 domain-monitor-and-optimize-an-analytics-solution difficulty-advanced topic-delta-table-optimization-z-order-and-v-order
<strong>DP700-015: Refresh warehouse statistics after a major load</strong><br><br>A large Fabric Warehouse load significantly changed the row count and distribution of <code>CustomerKey</code> in <code>dbo.FactSales</code>. Investigation shows that the existing user-defined statistic <code>FactSales_CustomerKey</code> is stale. An SLA-critical join will run next, so the statistic must be refreshed immediately from all rows. Which command should you use?<br><br><ol type="A"><li><strong>A.</strong> <code>UPDATE STATISTICS dbo.FactSales (FactSales_CustomerKey) WITH FULLSCAN</code></li><li><strong>B.</strong> <code>DBCC SHOW_STATISTICS ('dbo.FactSales', 'FactSales_CustomerKey')</code></li><li><strong>C.</strong> <code>VACUUM dbo.FactSales RETAIN 168 HOURS</code></li><li><strong>D.</strong> <code>OPTIMIZE dbo.FactSales VORDER</code></li></ol>	<strong>Correct answer:</strong> A. <code>UPDATE STATISTICS dbo.FactSales (FactSales_CustomerKey) WITH FULLSCAN</code><br><br><strong>Explanation:</strong><br>Accurate statistics help the Warehouse query optimizer estimate row counts and choose efficient plans. Microsoft recommends updating column statistics after data changes that materially alter row count or distribution; <code>WITH FULLSCAN</code> refreshes the named user-defined statistic from all table rows before the critical query.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> This explicitly refreshes the identified statistic with the complete current data distribution.</li><li><strong>B.</strong> <code>DBCC SHOW_STATISTICS</code> displays the statistic and histogram but does not update either one.</li><li><strong>C.</strong> <code>VACUUM</code> is Delta-file cleanup and does not refresh Warehouse optimizer statistics.</li><li><strong>D.</strong> V-Order changes Parquet file layout for reads; it does not update the named histogram statistic.</li></ul><br><br><strong>Source:</strong> Statistics in Fabric Data Warehouse<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/data-warehouse/statistics">https://learn.microsoft.com/en-us/fabric/data-warehouse/statistics</a>	dp700 question-bank dp700-015 domain-monitor-and-optimize-an-analytics-solution difficulty-advanced topic-fabric-data-warehouse-statistics
<strong>DP700-016: Query one lakehouse only through T-SQL</strong><br><br>A Fabric workspace contains separate lakehouses for raw, refined, and curated data. A Microsoft Entra group of reporting analysts must run T-SQL queries against every Delta table in the curated lakehouse. The analysts must not receive access to the other workspace items or read the curated lakehouse through Apache Spark or OneLake APIs. Which access configuration should you use?<br><br><ol type="A"><li><strong>A.</strong> Assign the group the workspace Viewer role</li><li><strong>B.</strong> Share the curated lakehouse with the group and grant <strong>Read all with SQL analytics endpoint</strong></li><li><strong>C.</strong> Share the curated lakehouse with the group and grant <strong>Read all with Apache Spark</strong></li><li><strong>D.</strong> Share only the curated lakehouse's default semantic model with the group and grant Build permission</li></ol>	<strong>Correct answer:</strong> B. Share the curated lakehouse with the group and grant Read all with SQL analytics endpoint<br><br><strong>Explanation:</strong><br>Sharing the curated lakehouse provides item-level access without making the analysts members of the workspace. The additional <strong>Read all with SQL analytics endpoint</strong> permission allows them to query all of its Delta tables through T-SQL without granting access through Apache Spark or OneLake APIs.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> Viewer applies to every item in the workspace, so it exposes the raw and refined lakehouses as well as the curated lakehouse.</li><li><strong>B.</strong> This combines item-level sharing with the required SQL-only data-access path and avoids workspace-wide access.</li><li><strong>C.</strong> Read all with Apache Spark permits access through Spark and OneLake APIs, which the scenario explicitly prohibits.</li><li><strong>D.</strong> Build permission supports creating content from a semantic model; it does not grant the required T-SQL access to every Delta table through the lakehouse's SQL analytics endpoint.</li></ul><br><br><strong>Source:</strong> Lakehouse sharing and permission management<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/data-engineering/lakehouse-sharing">https://learn.microsoft.com/en-us/fabric/data-engineering/lakehouse-sharing</a>	dp700 question-bank dp700-016 domain-implement-and-manage-an-analytics-solution difficulty-advanced topic-item-level-lakehouse-access-control
<strong>DP700-017: Govern a shared Spark runtime</strong><br><br>A data engineering team runs several Fabric notebooks and Spark job definitions. The team must use the same Spark runtime, libraries, and compute defaults for every new session, and workspace admins want those settings managed as one reusable workspace item. What should you configure?<br><br><ol type="A"><li><strong>A.</strong> Create and publish a Fabric environment, then attach the notebooks and Spark job definitions to it</li><li><strong>B.</strong> Add every engineer to the workspace Admin role</li><li><strong>C.</strong> Store the library list in a lakehouse Files folder and import it from each notebook</li><li><strong>D.</strong> Create a Dataflow Gen2 item and schedule it before each notebook run</li></ol>	<strong>Correct answer:</strong> A. Create and publish a Fabric environment, then attach the notebooks and Spark job definitions to it<br><br><strong>Explanation:</strong><br>A Fabric environment is a workspace item for Spark session configuration. It can define the Spark runtime, compute settings, libraries, and small resources for notebooks and Spark job definitions. Publishing applies Spark compute and library changes, making the environment the reusable governed configuration the scenario requires.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> An environment directly centralizes the runtime, library, and Spark compute configuration for the affected Spark sessions.</li><li><strong>B.</strong> Workspace Admin grants broad administration permissions but does not create reusable Spark runtime or library defaults for jobs.</li><li><strong>C.</strong> A Files folder can store data or resources, but it does not govern Spark runtime selection, compute settings, or library publishing.</li><li><strong>D.</strong> Dataflow Gen2 is a transformation item and cannot define Spark session settings for notebooks or Spark job definitions.</li></ul><br><br><strong>Source:</strong> Create, configure, and use an environment in Fabric<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/data-engineering/create-and-use-environment">https://learn.microsoft.com/en-us/fabric/data-engineering/create-and-use-environment</a>	dp700 question-bank dp700-017 domain-implement-and-manage-an-analytics-solution difficulty-foundation topic-spark-environment-runtime-configuration
<strong>DP700-018: Persist transformed data for Spark SQL</strong><br><br>A PySpark notebook has transformed raw order rows into a dataframe named <code>orders_curated_df</code>. Analysts need to query the result later with Spark SQL, and the data should be stored as a managed Delta table in the lakehouse Tables area. Which code should you use?<br><br><ol type="A"><li><strong>A.</strong> <code>orders_curated_df.write.format(&quot;delta&quot;).saveAsTable(&quot;orders_curated&quot;)</code></li><li><strong>B.</strong> <code>orders_curated_df.createOrReplaceTempView(&quot;orders_curated&quot;)</code></li><li><strong>C.</strong> <code>orders_curated_df.write.mode(&quot;overwrite&quot;).parquet(&quot;Files/orders_curated&quot;)</code></li><li><strong>D.</strong> <code>display(orders_curated_df)</code></li></ol>	<strong>Correct answer:</strong> A. <code>orders_curated_df.write.format(&quot;delta&quot;).saveAsTable(&quot;orders_curated&quot;)</code><br><br><strong>Explanation:</strong><br>The Spark catalog can persist relational tables for Spark SQL queries. In Fabric, saving a dataframe with <code>format(&quot;delta&quot;).saveAsTable(...)</code> creates a managed table whose data is stored in the lakehouse Tables location. This satisfies the requirement for a later-queryable managed Delta table.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> This writes the dataframe as a Delta table in the Spark catalog, which makes it available for later Spark SQL queries.</li><li><strong>B.</strong> A temporary view is removed at the end of the current Spark session, so it does not meet the persistence requirement.</li><li><strong>C.</strong> Writing Parquet files under Files stores files, not a managed Spark catalog table in the Tables area.</li><li><strong>D.</strong> <code>display</code> renders the dataframe in the notebook output but does not save data or create a queryable table.</li></ul><br><br><strong>Source:</strong> Work with data using Spark SQL<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/5-spark-sql">https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/5-spark-sql</a>	dp700 question-bank dp700-018 domain-ingest-and-transform-data difficulty-foundation topic-spark-catalog-delta-tables
<strong>DP700-019: Average revenue by category</strong><br><br>A Fabric notebook loads product sales into a PySpark dataframe named <code>sales_df</code> with columns <code>Category</code> and <code>Revenue</code>. You need a new dataframe that contains one row per category and the average revenue for that category. Which expression should you use?<br><br><ol type="A"><li><strong>A.</strong> <code>sales_df.groupBy(&quot;Category&quot;).agg({&quot;Revenue&quot;: &quot;avg&quot;})</code></li><li><strong>B.</strong> <code>sales_df.select(&quot;Category&quot;, &quot;Revenue&quot;).where(sales_df[&quot;Revenue&quot;] &gt; 0)</code></li><li><strong>C.</strong> <code>sales_df.agg({&quot;Revenue&quot;: &quot;avg&quot;}).groupBy(&quot;Category&quot;)</code></li><li><strong>D.</strong> <code>sales_df.write.partitionBy(&quot;Category&quot;).parquet(&quot;Files/sales_by_category&quot;)</code></li></ol>	<strong>Correct answer:</strong> A. <code>sales_df.groupBy(&quot;Category&quot;).agg({&quot;Revenue&quot;: &quot;avg&quot;})</code><br><br><strong>Explanation:</strong><br>PySpark DataFrame transformations use <code>groupBy</code> to group rows by a column and aggregation functions to calculate values for each group. Grouping by <code>Category</code> before applying the average aggregation returns a dataframe with one aggregated result per category.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> This groups rows by category and calculates the average revenue for each group.</li><li><strong>B.</strong> This filters rows and keeps detail-level records; it does not aggregate revenue by category.</li><li><strong>C.</strong> This attempts to aggregate the entire dataframe before grouping, so it does not produce category-level averages.</li><li><strong>D.</strong> Partitioning output files by category changes storage layout but does not calculate an average value.</li></ul><br><br><strong>Source:</strong> Work with data in a Spark dataframe<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/4-dataframe">https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/4-dataframe</a>	dp700 question-bank dp700-019 domain-ingest-and-transform-data difficulty-foundation topic-group-and-aggregate-data-with-pyspark-dataframes
<strong>DP700-020: Accelerate supported Spark aggregations</strong><br><br>A Fabric notebook repeatedly runs large aggregations and joins against Delta tables in OneLake. The code already uses supported Spark SQL and DataFrame operations, and the team wants acceleration without rewriting the transformations. The setting should apply to every new notebook session that uses the team's environment. What should you do?<br><br><ol type="A"><li><strong>A.</strong> Enable the native execution engine in the environment's Acceleration settings, then save and publish the environment</li><li><strong>B.</strong> Convert the Delta tables to JSON files and keep the existing notebook code</li><li><strong>C.</strong> Disable adaptive query execution so every query uses a fixed physical plan</li><li><strong>D.</strong> Replace the notebook with a Dataflow Gen2 item to use Spark native execution automatically</li></ol>	<strong>Correct answer:</strong> A. Enable the native execution engine in the environment's Acceleration settings, then save and publish the environment<br><br><strong>Explanation:</strong><br>The Fabric native execution engine can accelerate supported Spark SQL and DataFrame workloads without code changes by offloading supported operators to a vectorized native execution path. Enabling it at the environment level and publishing the change lets subsequent notebooks and jobs attached to that environment inherit the setting.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> This applies the acceleration setting at the reusable environment level and matches the supported Delta aggregation and join scenario.</li><li><strong>B.</strong> JSON queries are not the target acceleration path for the native execution engine, and converting from Delta would discard the stated table format advantage.</li><li><strong>C.</strong> The native engine preserves Fabric Spark optimizations such as adaptive query execution; disabling it is not the documented enablement path.</li><li><strong>D.</strong> Dataflow Gen2 is not the mechanism for enabling the Spark native execution engine for notebook sessions.</li></ul><br><br><strong>Source:</strong> Native execution engine for Fabric Data Engineering<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/data-engineering/native-execution-engine-overview">https://learn.microsoft.com/en-us/fabric/data-engineering/native-execution-engine-overview</a>	dp700 question-bank dp700-020 domain-monitor-and-optimize-an-analytics-solution difficulty-intermediate topic-spark-native-execution-engine
<strong>DP700-021: Visual cleanup before gold tables</strong><br><br>A BI team receives weekly CSV extracts from a sales system. The team needs to remove duplicate rows, rename columns, merge lookup data, and load curated output to a gold table. The solution should use a visual Power Query experience and avoid custom code. Which Fabric item should you choose?<br><br><ol type="A"><li><strong>A.</strong> Dataflow Gen2</li><li><strong>B.</strong> Fabric notebook</li><li><strong>C.</strong> Eventstream</li><li><strong>D.</strong> Eventhouse</li></ol>	<strong>Correct answer:</strong> A. Dataflow Gen2<br><br><strong>Explanation:</strong><br>Dataflow Gen2 is the Fabric low-code data preparation option that uses the Power Query experience. It supports visual transformations such as filters, derived columns, aggregations, and merges, and can write cleaned results to lakehouse or warehouse tables.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> Dataflow Gen2 satisfies the low-code, Power Query, and batch data-cleaning requirements.</li><li><strong>B.</strong> A notebook is better for code-first transformations and custom Spark logic, which the scenario explicitly avoids.</li><li><strong>C.</strong> Eventstream is for real-time event ingestion, transformation, and routing rather than weekly file cleanup.</li><li><strong>D.</strong> Eventhouse is optimized for storing and querying event-based telemetry and log data, not visual batch preparation.</li></ul><br><br><strong>Source:</strong> Prepare and transform data in Microsoft Fabric<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/fundamentals/prepare-transform-data">https://learn.microsoft.com/en-us/fabric/fundamentals/prepare-transform-data</a>	dp700 question-bank dp700-021 domain-ingest-and-transform-data difficulty-foundation topic-choosing-dataflow-gen2-for-low-code-transformation
<strong>DP700-022: Orchestrate dependent Fabric tasks</strong><br><br>A daily process must copy files from storage, run a Dataflow Gen2 transformation, execute a notebook only after the dataflow succeeds, and send a notification when the workflow completes. The team wants low-code control flow, scheduling, and monitoring for the full sequence. Which Fabric item should coordinate the process?<br><br><ol type="A"><li><strong>A.</strong> Data pipeline</li><li><strong>B.</strong> Lakehouse</li><li><strong>C.</strong> Warehouse</li><li><strong>D.</strong> KQL database</li></ol>	<strong>Correct answer:</strong> A. Data pipeline<br><br><strong>Explanation:</strong><br>Data Factory pipelines orchestrate multiple data movement, transformation, and control-flow activities in one workflow. They can include activities such as Copy, Dataflow Gen2, notebooks, conditions, loops, schedules, and event-based triggers, which matches the required dependency chain.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> A data pipeline is designed to orchestrate activities, dependencies, schedules, and workflow monitoring.</li><li><strong>B.</strong> A lakehouse stores and processes data, but it does not provide the requested activity sequencing and notification workflow by itself.</li><li><strong>C.</strong> A warehouse supports SQL analytics and dimensional modeling, not general low-code orchestration across Fabric activities.</li><li><strong>D.</strong> A KQL database stores and queries real-time analytics data; it is not the orchestration controller for batch workflows.</li></ul><br><br><strong>Source:</strong> What is Data Factory in Microsoft Fabric?<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/data-factory/data-factory-overview">https://learn.microsoft.com/en-us/fabric/data-factory/data-factory-overview</a>	dp700 question-bank dp700-022 domain-implement-and-manage-an-analytics-solution difficulty-intermediate topic-data-pipeline-orchestration
<strong>DP700-023: Custom PySpark enrichment</strong><br><br>A data engineering team must parse nested JSON files, call a Python package for address standardization, join the results to reference Delta tables, and write curated Delta tables back to OneLake. The transformation must be maintained as code. Which Fabric item is the best fit?<br><br><ol type="A"><li><strong>A.</strong> Fabric notebook</li><li><strong>B.</strong> Dataflow Gen2</li><li><strong>C.</strong> Warehouse query editor</li><li><strong>D.</strong> Eventstream</li></ol>	<strong>Correct answer:</strong> A. Fabric notebook<br><br><strong>Explanation:</strong><br>Fabric notebooks provide a code-first Spark environment for Python, Scala, SQL, and R. They are suited for complex transformations, custom algorithms, external libraries, joins, windowed aggregations, and writing results back as Delta tables in OneLake.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> A notebook supports the required PySpark code, Python package usage, joins, and Delta output.</li><li><strong>B.</strong> Dataflow Gen2 is optimized for visual low-code transformation and is not the best match for custom Python package logic.</li><li><strong>C.</strong> The Warehouse query editor is SQL-focused and does not run the requested PySpark and Python-library transformation.</li><li><strong>D.</strong> Eventstream processes events in motion and is not intended for this code-first batch enrichment.</li></ul><br><br><strong>Source:</strong> Prepare and transform data in Microsoft Fabric<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/fundamentals/prepare-transform-data">https://learn.microsoft.com/en-us/fabric/fundamentals/prepare-transform-data</a>	dp700 question-bank dp700-023 domain-ingest-and-transform-data difficulty-intermediate topic-choosing-notebooks-for-complex-pyspark-transformations
<strong>DP700-024: SQL-first dimensional model</strong><br><br>An analytics team is building curated fact and dimension tables for enterprise reporting. The team needs SQL-first development, stored procedures, views, multi-table transactional behavior, and a governed semantic model for Power BI. Which Fabric item should host the model?<br><br><ol type="A"><li><strong>A.</strong> Warehouse</li><li><strong>B.</strong> Eventstream</li><li><strong>C.</strong> Shortcut</li><li><strong>D.</strong> Dataflow Gen2</li></ol>	<strong>Correct answer:</strong> A. Warehouse<br><br><strong>Explanation:</strong><br>Fabric Data Warehouse is designed for enterprise-scale relational analytics on a lake foundation. It is primarily developed with T-SQL and is well suited for star and snowflake schemas, curated data marts, governed semantic models, stored procedures, views, and multi-table ACID transaction support.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> Warehouse matches the SQL-first dimensional modeling, governed reporting, and transactional requirements.</li><li><strong>B.</strong> Eventstream ingests and routes streaming events; it does not host a dimensional warehouse model.</li><li><strong>C.</strong> A shortcut references existing data without copying it, but it is not a SQL-first modeling item.</li><li><strong>D.</strong> Dataflow Gen2 prepares data visually, but it does not provide the relational warehouse surface requested.</li></ul><br><br><strong>Source:</strong> What is Fabric Data Warehouse?<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/data-warehouse/data-warehousing">https://learn.microsoft.com/en-us/fabric/data-warehouse/data-warehousing</a>	dp700 question-bank dp700-024 domain-ingest-and-transform-data difficulty-foundation topic-choosing-warehouse-for-dimensional-analytics
<strong>DP700-025: Batch files and Delta tables</strong><br><br>A data engineering team must land raw Parquet and CSV files, keep unstructured files available, transform data with Spark, and publish curated Delta tables for SQL analytics without moving data between separate systems. Which Fabric item should be the primary storage and engineering workspace?<br><br><ol type="A"><li><strong>A.</strong> Lakehouse</li><li><strong>B.</strong> Warehouse</li><li><strong>C.</strong> Eventhouse</li><li><strong>D.</strong> Data pipeline</li></ol>	<strong>Correct answer:</strong> A. Lakehouse<br><br><strong>Explanation:</strong><br>A Fabric lakehouse combines data lake storage with warehouse-style querying. It stores structured and unstructured data in OneLake, manages tables with Delta Lake, and supports both Apache Spark and SQL access without moving data between systems.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> Lakehouse supports files, Delta tables, Spark transformations, and SQL analytics over one copy of data.</li><li><strong>B.</strong> Warehouse is better for SQL-first structured dimensional models, not mixed file storage and Spark-first engineering.</li><li><strong>C.</strong> Eventhouse is built for event-based telemetry, logs, and KQL analytics rather than general batch file and Delta table engineering.</li><li><strong>D.</strong> A data pipeline orchestrates work but is not the storage item for files and Delta tables.</li></ul><br><br><strong>Source:</strong> What is a lakehouse in Microsoft Fabric?<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/data-engineering/lakehouse-overview">https://learn.microsoft.com/en-us/fabric/data-engineering/lakehouse-overview</a>	dp700 question-bank dp700-025 domain-ingest-and-transform-data difficulty-foundation topic-choosing-lakehouse-for-batch-files-and-delta-tables
<strong>DP700-026: Analyze high-volume telemetry</strong><br><br>A platform team must store and analyze billions of application log events, JSON telemetry records, and time-series metrics. Users need fast KQL exploration over structured, semistructured, and free-text data with near-real-time ingestion. Which Fabric item should you use?<br><br><ol type="A"><li><strong>A.</strong> Eventhouse with a KQL database</li><li><strong>B.</strong> Warehouse</li><li><strong>C.</strong> Dataflow Gen2</li><li><strong>D.</strong> Shortcut</li></ol>	<strong>Correct answer:</strong> A. Eventhouse with a KQL database<br><br><strong>Explanation:</strong><br>Eventhouses are designed for storing and analyzing streaming event data and can query billions of events quickly. They are tailored to time-based events, telemetry, logs, structured records, semistructured data such as JSON, and unstructured free-text analysis through KQL databases.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> Eventhouse with a KQL database directly matches high-volume event, telemetry, log, and KQL analytics requirements.</li><li><strong>B.</strong> Warehouse is SQL-first and suited to relational analytics models, not KQL-first streaming telemetry exploration.</li><li><strong>C.</strong> Dataflow Gen2 is for visual data preparation, not high-volume event storage and KQL querying.</li><li><strong>D.</strong> A shortcut references data in place but does not provide the event-optimized query and storage engine.</li></ul><br><br><strong>Source:</strong> Eventhouse overview<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/real-time-intelligence/eventhouse">https://learn.microsoft.com/en-us/fabric/real-time-intelligence/eventhouse</a>	dp700 question-bank dp700-026 domain-ingest-and-transform-data difficulty-advanced topic-choosing-eventhouse-and-kql-database-for-telemetry
